reviewText,deceptive
"I really wanted to like this case but it let me down for a few reasons.  The main problem is the flimsy and distorted thin bezel section that runs along the bottom edge of the screen below the home button.  This area needs to be reinforced with vertical ""crossbars"" (when viewing bottom elevation) on each side of the Lightning connector so that it doesn't move and is held in place snugly to the bottom of the phone.  Also, there was a general lack of fit of the case despite the tightness during installation.  This lack of fit leads to movement of the case relative to the phone during normal handling, and that guarantees abrasive wear on the phone when any grit or environmental dust gets under the case.  Because of the material used and how thin it is, it is susceptible to slight distortions from the molding process and the bezel that is formed around the screen was not perfectly uniform.  A possible solution could have been to make the bezel a solid element rather than keeping it thin but trying to form it into a semi-circular shape in cross-section.  Speaking of molding, there is a parting seam all around the case where it is noticeable because one's fingertips hold the phone in that area.  On my case, on the bottom of the left edge, it looks like a short section of the seam (perhaps a sprue?) was actually ground down by somebody in quality control.  One more gripe:  In the product photos there is no sign of any branding or logo.  In the delivered product there is a prominent ""MINI[ ]SUIT"" logo in silver on the bottom of the right edge of the case.  Personally, I don't like to display logos or branding, which is why I bought a case, not a bumper, in order to cover the Apple logo, only to be replaced with a Minisuit one.  Gentle scraping of the logo under water removes it easily.  Finally, I would suggest that the matte texture be extended to the entire case or at the very least the bezel surrounding the face of the phone.  The best part of this case IMHO is actually the buttons, although the plus sign symbol seems like an afterthought.  They work well but don't stick out and are less likely to be pressed accidentally.  They are rendered in a matte texture as well.  For now, I'm sticking with my Tech Armor ""frosted black"" TPU case, which is actually grey and quite transparent and the main reason I wanted to try this opaque black Minisuit case.",0
"Great clarity for all 3 areas; music, calls, and GPS. GPS volume tends to be much softer than the music. I guess I just have to fiddle with the music volume more or wait for Google to refine their GPS app for an individual volume control.",0
"It's not the best quality, stiching are not perfectly lined up.  but for what I paid for, I am fairly happy with it.",0
"The leather motif and case do look good. I find my DL, a Debit Card and Pass Card fit well, Dont expect to much as far as cash in it though.

With stuff in it the snap closes nicely. Without CC's or cash the flap is loose, looks a bit sloppy.

The biggest gripe I have is the plastic tray the phone sit's in. It feels cheap and does not give a reassuring feel when the phone is in it. I would have liked for the left side to have been a millimeter taller and grip better.

The holder is lined and I feel it will not cause any scratches to my phone.

If it wasn't over $30 I wouldn't ding it so much, but as it is, not sure I got a good value for my money.

The seller did a great job shipping, no issue's with the seller at all.

Update 2/6/2013

The tray is secure first off. No issues with the phone coming loose at any time.

The top edge and a couple other spot have rubbed off, if this were real leather it would add character. The problem is it isn't and the color under it is white, so the contrast makes it look cheap.

The interior with money and cc in it have held up nicely, no tearing stretching.

So, all in all, the price is a bit much for the product.",0
"I bought this case to replace a Griffin Survivor that covered all of the microphones making the phone hard to talk on.  I realized that this case will not protect my phone as well as the Griffin but it does leave the phone functional and maintains that sexy slim feeling that the iPhone has.  Just FYI...the Verizon store has a case that look identical, my wife has one for her phone.  This case fits the phone slightly better and is way cheaper.  Skip the Verizon case and buy this one.",0
"I just got this.  First off, this is packaged very nicely.  Comes in its own box.  when i took it out of the box, I noticed it did not feel cheap. I noticed that my phone fit snuggly within the cell phone area. I have a 4s and this fits nicely. The card side is nice and snug as well, I do not feel that anything will be falling out.  The pink color is a nice neutral pink, it isn't real bright, but it isn't muted either.",0
"This is a fantastic accessory at a fantastic price.  It has a huge range of motion - it can be easily adjusted, but stays in place.  When I go offroad, some tracks are so bumpy that the motion sensors in my phone get all mixed up, and the phone switches from vert. to horz. - but the cradle does not budge.

I have a Droid-X, which has a bulge at the top, so it is one of the ""worst case"" phones to use in a mount like this, but it is held very securely.  The elastic safety strap absolutely assures that the phone will not get loose.

Great accessory and an excellent value.  Don't think the low price means an inferior product - there is no reason to spend more for a smartphone mount.",0
"This case was just perfect for my daughter! She was having to take other covers off to use her USB port. She doesn't have to remove this one. Best of all, she really likes it and will use it!!!",0
"Recieved my Case today and I absolutely love it! The fit, finish and look of it is fantastic. The owner of the company contacted me and let me know some information. What a great seller and the service was some of the best Ive experienced. I will more then likely be going with this company for future products. The case is definitely eligible to be shown off in pure awesomeness. Thank you for the quick 2 day shipping and a really top notch quality product!",0
"I used this to get RCA output from the factory head unit in my 2013 Mazda CX-5 and it works perfectly.  The auto turn on feature is handy and saves running an extra remote wire.  I ran 4 channels from my factory head unit to this unit and summed channel 3 to the main input to get 6 channels of output from 4 coming in.  Setting the levels is really easy and I get a clean, noise free output and great sound from my amp.  There are even different ground settings you can use if needed.  Overall a great product and I would buy it again.",0
it look s very good it charges my galaxy s2 i9100 perfectly it holds it firmly .BUT when you want to get you phone out oh there you need two hands and a little bit of effort to unplugged the phone from the micro usb port. so if u are like me that uses your phone as a alarm its a pain in the a.. in the morning to get it out,0
"This device seems to be working fairly well - at first it was confusing and the manual provided minimal information -

I wasn't expecting it and I'm not sure why, but the IMP52D has a laser pointer - a quick click of the single button turns it on and off -

A 2 Second Hold Click of the single button turns the charging battery pack on and off - blue lights 2, 3 & 4 indicate the current level of charge - when I first received the IMP52D, only blue light 2 would illuminate - after a few hours of charging all 3 (blue lights 2, 3 & 4) illuminate when I turn the battery pack on

If the IMP52D is being charged, blue lights 2, 3 & 4 indicate 'charging status' - at first, blue light 2 would come on, blue light 3 would come on and blue light 4 would come on, the all 3 went out and the cycle was repeated - after a while blue light 2 remained illuminated while blue lights 3 and 4 would come on sequentially and then simultaneously go out - eventually blue lights 2 & 3 are staying illuminated and light 4 is blinking on and off - after a while (about 8 hours) all 3 lights remain illuminated presumably indicating the the IMP52D is fully charged -

Apparently blue light 1 only illuminates when a device is connected AND the battery pack is on -

Lastly, another I wasn't expecting it and I don't know why, but the IMP52D has an LED light - a 3 Second Hold Click will turn the LED light on or off - if the battery pack was not on, the 3 Second Hold Click will also turn the battery pack on when it turns on the LED light - Turning the LED light off also turns off the battery pack -

Be aware, the IMP52D does NOT include a 110V USB charger - and it does NOT include an iPhone USB cord - it does include a USB cable with a USB 5-Pin Mini B connector and a USB 5-Pin Micro connector - the USB Micro 5-Pin connector will connect the IMP52D to a 110V USB Charger - it will also connect the IMP52D to my Kindle Reader - A cloth carrying case is also included -

I have chargers for my iPhone when I'm at home and in my vehicle - I'm hoping that I can put this in my purse and for those times when my iPhone is dead or almost dead, I can plug the IMP52D in and use my iPhone until I get a chance to charge it -
---------------------------------
Details -

At first I was quite confused on how to use the device and whether it was even working or not, so I kept notes as I 'played' with it - The IMP52D has 4 blue indicating lights, left to right - I'll identify them as 1, 2, 3 & 4 - and one button that can be 'Quick Clicked', 'Click and 2 Second Hold' or 'Click and 3 Second Hold' -

Plugged into USB charger with a cable to charge the IMP52D:
 * First received it, lights 2, 3, & 4 come on, one at a time, left to right and stay lit until all 3 are on - then they shut off and the cycle repeats -
 * After about 1/2 hour, blue light 2 is continuously lit - light 3 & 4 come on, one at a time, left to right, and stay lit until all 3 are on - then lights 3 & 4 shut off and the cycle repeats -
 * After about 6 hours, blue lights 2 & 3 are continuously lit - light 4 is blinking on & off -
 * After about 8 hours, blue lights 2, 3 & 4 are continuously lit, presumably indicating the IMP52D is fully charged

The IMP52D charged from both my 110V Apple USB charger and my Amazon Kindle USB charger - the IMP52D also charged using either the included cable or my Amazon Kindle Reader cable -
------------------------------------------
The manual identifies 3 button clicks

Quick click - this one is easy - it always turns the laser light on or off - although at first, I was mystified at why this red light kept coming on & off -

2 Second Hold Click - also pretty easy, it turns the IMP52D battery pack on & off -

I believe blue lights 2, 3 & 4 indicate the charge available - when I first received the IMP52D, turning the battery pack on displayed blue light 2 - after about 3 hours of charging, turning on the battery pack displayed blue lights 2 & 3 - after about 5 hours of charging, blue lights 2, 3 & 4 illuminate when I turn the battery pack on -

I believe blue light 1 indicates IMP52D is charging a device, that is the battery pack is on AND a device is connected - both must be true for blue light 1 to illuminate -

IF my iPhone is connected to the IMP52D and the battery pack is on
 * blue light 1 lights and stays on -
 * the battery appears on the iPhone lock screen indicating the IMP52D is charging the iPhone battery -
 * additional blue lights (2, 2+3 or 2+3+4) may be iilluminated indicating the charge level -

A 3 Second Hold Click turns on the battery pack (if it's not already on) and also turns on the LED light - again at first, I was confused by the white light going on & off -

A 2 Second Hold Click shuts both the LED light and the battery pack off - I don't think it's possible to turn the LED light off and not turn off the battery pack at the same time -

If the battery pack were on and you perform a 3 Second Hold Click, the battery pack will stay on and the LED light will come on - if you attempt to do a 3 Second Hold Click, the battery pack and the LED light will both shut off after 2 seconds -

The above Clicks all work
 * if nothing is connected to the IMP52D or
 * if the IMP52D is being charged or
 * if the IMP52D is charging a device or
 * if the IMP52D is both being charged and charging a device -

If the IMP52D itself is being charged, blue lights 2, 3 & 4 indicating the charging status, whether or not a device is connected, that is they will continue the blink pattern -

If a device is connected to the IMP52D to be charged AND the battery pack is turned on, blue light 1 will illuminate, whether or not the IMP52D is itself being charged - if the IMP52D is not itself being charged, the blue lights 2, 3 & 4 may illuminate depending on the battery pack charge level -

Update: the IMP52D will fully recharge a depleted battery (1420 mAh) on my iPhone 4 twice before needing a recharge itself - when I attempted to recharge my iPhone a third time, the IMP52D was able to raise the charge from 15% to 25% before it quit - also, it takes the IMP52D about an hour to recharge my iPhone -",0
Have had battery for about a month.  Seems to give me more than double the time I had with battery that came with the phone.,0
My nephew is gamer so this case fit his personality he keep asking when it was arrival and to his surprise he received  2 days early,0
"It does what it's supposed to do - cover & fit the entire screen of the Sensation.

Application is very simple, but a little of the white backing tends to stick to the film. It's easy enough to scratch off whilst installing it, though.

The instructions warn of some small bubbles initially. Many of them work their way out after a day or two & some smoothing. However, on both mine and my mate's Sensation, a few small bubbles remain. I guess, for this price & with 5 protectors, you get what you paid for.

Sensitivity is only slightly compromised. The worst part is that it has too much texture. It doesn't feel good. There is a slight rough feeling which sometimes catches my fingers - yes, even when clean.

I no longer use this protector because of the loss of response & especially the feeling. Fortunately, Sensation has gorilla glass and I use a PDAir case.

I can't recommend this product. I'd probably pay a little more next time in hopes for a smoother, bubble-free result. You get what you pay for.",0
"These speakers replaced my factory speakers, they are awesome.  They are clear and have more bass in them and they can handle the power of
my Pioneer head unit.

You may want to get one with mid range however for my use this is just awesome.
I put them in a Dodge Ram 1500, fills the cab with warm crisp sound.",0
"This is a great little case, almost on par with Apple's own bumpers.  I have one of each, so I gave them a direct comparison.  I love the red strips which makes it stand out from all of the other iPhone bumpers/cases out there.  It is also nice and flexible, making it easy-on, easy-off.  A good choice if you want to give your iPhone 4/4S protection without covering up the beautiful back.

But be aware it is not fully iPhone 4S compatible. The silence/orientation lock switch is slightly lower on the 4S than on the 4, and thus the case partially obscures it.  You can reach it, but it's not always easy.  Nothing a few seconds with a dremel couldn't fix.  But set your expectations accordingly.",0
"Okay, to start, I work around and in the water, in the rain, snow, weather, etc.  I've had an Otterbox on my Blackberry 8350i, my now retired Centro, and now on my Samsung Charge.  I schlep around the Blackberry and the Charge together on the same belt in Otterbox cases.  So this is where I'm coming from.

This case is large, as someone else has written.  And no duh on that.  The damned phone is huge, so the case will make it that much bigger.  Deal with it!

The Otterbox case fits very well onto the Charge, and the quality of the plastic and neoprene castings is excellent.  The clear plastic screen protector is integral to the plastic front cover of the case and it has no negative impact upon the functionality of the Charge's touch screen.  The belt-clip holster for the case is of the snap-in variety, not a true holster like on the 8350i or Centro.  For the uninitiated, what this means is that there's a little tab that holds the Charge in the holster and this tab must be lightly depressed in order to extract the phone from the holster.  This tab is pretty prominent in the glamor shots of the case.  While I'm quite suspicious of this design, so far there's been no problem with the Charge popping out (although I've had the case only about 24-hours).  The belt clip on the holster allows for the holster to be rotated in 15-degree increments as is usual for the Otterbox Defender cases I'm familiar with.  There are covers for all the ports (HDMI, micro-USB, and headphone jack) and these are all well placed and seal well.  There is enough room to plug my rather sizable after-market micro-USB charge/data cable into the USB port which surprised me after reading someone else's review complaining of the need to take the Charge out of the case to charge the battery.  The volume and power buttons are all very well placed and responsive.  As compared with the cheap plastic case I had before, these buttons are all 500% more responsive and much easier to locate tactily because of the bump-outs in the neoprene.

So, with all the above why did I only give this case 4-stars?  First off, I'm a hard grader.  Secondly, I'm not impressed at how well the case seals the Charge.  There is *NO* cover to the rear facing camera, the ear piece, or the rear speaker!  I didn't look really closely but there may also be no cover to the front-facing camera or the proximity sensor.  Having experienced the 8350i and Centro Otterbox cases with some type of white cover (water absorbing?) on the speakers and ear pieces of these phones I'm quite disappointed.  I envision being out in the rain and having one single rain drop hit the ear piece and fry the phone.  I consider this a big design flaw.  Thirdly (you are still counting, right) the neoprene over the four hard-buttons along the bottom of the phone is black (""no kidding"", right?)  But this neoprene has very little for the non Braille-readers to distinguish these four buttons from one another.  So where I used to be able to grab the Charge in the dark, find the power button on the side, and then proceed visually, now I still need to fumble around to hit the four hard buttons (Menu, Home, Back, and Search).  If the neoprene were *clear* or *translucent* then this wouldn't be a problem.  Also, I find that unlike the volume and power buttons on the sides, the four buttons along the bottom take a lot of force to activate.  I attribute this to the neoprene.  And fourthly the belt clip on the holster seems *less* beefy than on the Defender case for my other two phones.  In my experience the belt clip is the weak link on these Defender cases and I wouldn't have expected that the Charge's case would be *less* strong.  But, time will tell...

Well, that's about it.  I'll try to update this review in about a month.  I hope it helps people decide what they will be doing.

### UPDATE 10jul2012 ###

The above review was from Aug2011, now it's about a year later.

I still have the phone, I still have the case.  I think I'd probably give it 3.5 stars now.  About 8-months into having the case the clip for the holster broke on my belt (remember I said the belt clip was the weak link on these cases?)  Well, Otterbox honored the warranty and sent me a whole new case (cover and holster) when I submitted a claim.  This warranty resolution was easy and and part of the reason the case doesn't get fewer stars.

Shortly before this, however, the phone fell out of the holster while I was near the water.  Long story short, the phone was submerged in about 6-inches of water for 5-minutes.  I'm pretty sure the Otterbox case on the phone helped a lot to keep out the water (the red tattle tale on the battery is barely turned) and the phone is still, knock wood, working.  But, to avoid this problem in the future, I now have the phone in a Nite Ize case&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Nite-Ize-Clip-Case-Cargo-Magnet-Tall-1-Pack-Bulk-Packaging-Black/dp/B005KG46V8/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Nite Ize Clip Case Cargo Magnet Tall - 1 Pack - Bulk Packaging - Black</a>.  The Nite Ize case only makes the phone on my belt a hair bigger than the holster from Otterbox, and I've never had a problem with a Nite Ize clip or case.

So, there you go; hybrid solution.  Hope this helps you!",0
"I shopped around for a few weeks before buying this USB hub. I chose it because of how many devices it supported and how little desk space it would take up.

Unfortunately I may have gotten a bad device, because shortly after I started using it, I discovered that a few of the connections didn't work properly. This made it a 3-port hub instead of 7. The connections that *did* work gave me no trouble at all, and because of this (and my laziness), I decided not to return the device.

It stood up straight fairly well, however, but the stand it comes with doesn't attach via latch or anything semi-permanent, so it can too easily be knocked off or lost.

I found the bright blue light a bit distracting as well.",0
"I held out reviewing this product because I had some initial issues with the unit; however, I continued to have issues with ALL of the replacement units.  That's right, I said ALL.  Within 1 year of purchasing the PhoneSuit Elite, I have had 4 replacements!  That's a total of 5 units!

While the battery life of the PhoneSuit Elite appears to dwarf some similar products (A fully charged PSE will fully charge an iPhone 4 from about 5% and still have a bit left in the tank.), the quality leaves much to be desired.  Specifically, I've listed some of the issues below:

* The on/off button didn't work on 2 of my units.
* The PSE would not simultaneously charge my iPhone and PSE; I had to charge the PSE, then charge the iPhone separately, and then charge back up the PSE.
* Somewhat related to the above issue, when plugged into my computer to sync my iPhone, the PSE cannot seem to invoke the appropriate connection.  In other words, before connecting to the computer, I turn the PSE on (It begins to charge.); as soon as I connect the USB cable, the PSE ceases to charge/connect, making it impossible to connect to the computer ""through"" the PSE.  I have to take the PSE completely off and use the standard 30-pin connector.
* The top clips are flimsy and slide off the phone very easily.  Imagine trying to retrieve the phone from your front pocket and pulling the top clip off or pulling the phone out leaving the clip in your pocket.  Plus, they break frequently.
* All of the battery indicators don't work on my most recent replacement.

Anyways, I hope this helps people.  It's important to note that customer service is marginal.  I have had to pay S&H on at least 2 replacements and had to ask specifically the other 2 times.

Good luck.",0
This battery was for an older LG phone. It was the same battery as the original and a LG brand. Works well with phone and the phone works like new. The battery arrived about four days earlier than estimated arrival date. My origianl battery can no longer hold a charge. This battery resolved the problem.,0
"Alright. This was my second time replacing a screen. The first time took me 3 hours. This time only took me 45 minutes. Once you get it all figured out, it's really not so bad.

This screen is a pretty good qualit replacement screen. I got it through the Zehai vendor.
Construction of the screen overall is good. Brackets are not flimsy and the frame isn't super delicately attached. Color of the screen isn't weird bluish or anything like some others have complained in reviews for other screens.

Ribbons for the LCD and digitizer are the correct length, just make sure to pull them all the way through and don't tug them.

My package did come with a small tool kit, however, neither were a magnet one, which you really need.
You will need a small magnetic Phillips head, a small flat head and the star driver. As well as the pry tool(s). If you search for an iPhone4 tool kit, the one that pops up and shows the little set is all you really need. All the pry bars are garbage and only seem to be good for one or two usages, but whatever. It was a couple of bucks.

A few things to note- the battery is REALLY friggen hard to get out. I suggest using the pry bar on the right hand side. That's how I finally got it out. Also do yourself a huge favor and google ""iPhone4 screw mat"" print that sucker out and use it to keep your screws organized. Pure genius right there.
Oh also, there is a plastic film on the BACK that there isn't a tab for you, you need to peel it off, in case you couldn't see it was there.

All in all this was a great purchase. Well worth the money and worth the hassle of doing it myself.",0
"I have purchased a number of 'charger/data cables' supposedly for the LG phones, but found that most of them trigger the 'this cable not recommended...' message on the phone.  This charger and cable are the genuine article and are free from such messages when plugged into the phone.  Truly a deal at this price, compared to the usual price for LG cable/chargers!",0
"This is my second time buying a USB cord from KHOMO & I've come to the conclusion that their products are only meant to work for a few weeks. Although the USB cord stopped working, the car adapter charger still works! It's really cute & small, it even lights up when it's plugged in. It isn't the color portrayed in the picture though, it's more of a fuchsia. The only reason why this product got 4 stars is because of the car adapter, would've gotten 5 if the USB cord wasn't included.",0
Really like the way it looks and is so different from other cases.  It' seems like I have a new IPhone.,0
"Motorola is clearly listening to feedback. My previous vehicle dock had too many adjustable angles that made setup more frustrating than it needed to be. This has a simple ball and socket design that permits plenty of angles for any setup.  It is also nice that the charging cord plugs into the dock itself instead of directly into the phone. Now you don't have to fiddle with the cord each and every time you place or remove the phone.

As per previous versions, the phone detects the dock on insert - along with the SMART Actions app, you have a wide range of control over what happens then (volume adjustments, gps on, wifi off, screen up, auto-reply texts, etc, etc). Nice accessory that adds a good amount of functionality specific to driving - a little expensive on its own, but a great deal when you look at the price of stand alone 5 inch GPS units.

Does not come with a charger (nice, since I already have several) but does come with a head-phone to head-phone cable so you can plug into some car stereos directly. Also has setup for both windshield and dashboard mounting.

Comes with custom fit pieces that allow for snug fit on both the RAZR HD and RAZR MAXX HD including with or without a protective case. That's right, you can have a protective case on the larger MAXX and it will still fit in this dock.

Update 12/3/12: I finally received the Otterbox Commuter after a terrible experience with Otterbox - I'll save that for a different review. The case DOES NOT quite fit in the dock as intended. However, the phone does slide in nicely with only the inner soft skin from the Otterbox case. This would indicate that less robust cases and skins would actually work. If anyone has tried other protective cases I propose we list them in the comments section. Sorry for the delayed update here.

Update 11/26/12:  I noticed one of the other reviews describes a problem with using the phone as a dashcam. I've taken a couple videos from the dock and none of the frame is blocked for me (I have it mounted to the windshield in this case). It's actually a cool little setup to record scenery or even the clever custom license plate. You can also switch to the front cam and record yourself driving if that suits you.",0
"I give this case a 3/5 because it is true to color and looks great and offers nice protection. It seems as though it was made in a rush due to the iPhone 5's coming out so suddenly because the dark purple rubber does not fit the phone and doesn't mold to it very well at all. It's stretched out and almost doesn't stay on the upper sides of the phone. The flap that covers the headphone jack and the lightening cable port are so poorly designed. They barely stay shut when I first put it on so I assume the more I use those flaps the more loose they'll become and eventually won't close at all. The sleep/wake button is difficult to press but not as hard as the last case that I tried by another brand and returned to Amazon. This is so frustrating to me because obviously that's a button that is pressed very often and they makes it VERY annoying. The volume buttons however are not terrible. They're alright to press through the case - slightly hard. Overall a DECENT case. The color and protection is on point, unfortunately the design and molding to the phone are very disappointing. I have yet to find a case that I love and that offers great protection. I don't think this case is bulky by any means. If you're looking for protection, it's a good thickness. I shouldn't have expected anything spectacular because there were no reviews prior to me purchasing this item but I did expect a great product from OtterBox. I assume it's a knockoff since they are not usually this poorly made. Hope some of you found this helpful!",0
"first off the seller did a great job in shipping this item to me.

Unfortunately it is junk.  You basically get what you pay for.  I waited two weeks to write this review.  After a week the connection to my phone became intermittent.

I am not going to bother trying to do a warranty exchange as it is not worth the effort for the $$ involved.

I threw it away.",0
"Otterbox for galaxy note looks elegant and feels durable. Perfectly fits the Galaxy Note. Easy to install and comes with two
screen protectors- for the International and U.S. versions. THE BEST! I ended up discarding my Elago white slim case.",0
"Not only did this product not enhance the volume of my phone, it pretty much cut it in half. And the company does not pay return shipping. Do not waste your time.",0
"The Otter Box case is an excellent way to protect my new Bold 9700. It does not add bulk to the device and I like how there's enough coverage on the device. The only downside to this is the included screen protector. It is not the best but it holds up alright. I have some noticable scratches on it but once its too much I'll purchase a much thicker one.
Love the case over all, easy to slip on or off in case I need to pull the battery. The extra flaps for the power and headset ports are awesome!",0
This is perfect!! I use it for my Casio TRYX video camera that was not tripod mountable. It works like a charm. I have tried several other adaptors but they all had shortcomings. IMO if you own a cell phone (or a Casio TRYX) then this should be part of your photography equipment.,0
"I think I paid, what, $5.00? These days it seems like you're lucky to find one screen protector for double or more that price.
 And the little Stylus pen? Ok, I didn't really use it, I have a Note freaking II. It comes with one. But I gave it to my daughter, she likes it for Drawing with Friends and the like on her iPhone. She LOVES it, and that makes it worth more than the price of admission on it's own.

The screen protectors themselves? Well, it's pretty hard to mess that up, eh? The first one outlived my first Note II. And there it was, I had a backup. It's on my phone right now, with no bubbles, being all nice and invisible but allowing me to use my phone perfectly.

Honestly, I'd give you my third one, I really would. But I already gave it away to a guy at work. He was so jelly o' my telly that he went and got his own. So I hooked him up with my third screen protector that I got here.

So, yeah - this item is certainly approved by me. What more do you need to know?",0
"Received in a couple of days.
Was as described in the ad.
My wife loves her new phone!!!
Someone in another review said it had ""Cartoonish"" icons.
If they would have read their manual they would have seen that you can change your icons.
We were looking for something that had a Querty Keyboard for texting purposes and this fit the bill perfectly.
The Bonus
Magnetic Closure Belt Case.
And Wall Charger
And 1 year of FREE service
And 1200 minutes
And Triple minutes for Life
Made this purchase a ""NO BRAINER""",0
"I got this cause I thought it was a good idea. Now I can leave the house with just my cell phone and keys. My drivers license (DL), credit card (CC) and 2-$20's cash fit in the back. Since I am retired I don't always have my wallet in my pocket and have forgotten it several times. Embarrassing at the check out.

My initial reaction to getting this in my hands was COOL. After looking at it for awhile it looks like the latch system will fail down the road. It really needs to be redesigned. That being said it is working now and only time will tell if it fails. The lifetime warranty is a benefit of course.

With a CC, DL and 2-$20's the case pushes against the back of the phone and tends to push the hard shell towards the back of the phone. Every now and then I just remove the CC, DL and the 2-$20's and push it forward. Problem solved. I have had this for 2 weeks now and only had to do that once.

The door on the back also bulges out even when it is empty. It doesn't get caught on anything and the bulge is small and is pretty minor. At first I thought it was the stuff I had shoved in there but it bulges even when empty. I don't consider that a distraction to an otherwise nice product.

Update: I have had it for 6 months now and have to say that I love it. The latch issue that I was concerned about was a non issue and it keeps latched all the time.

I found that if I push my cards in too far it will cause the case to separate at the front. The solution is to make sure that the cards are not pushed in all the way to the hinge. Since I figured that out the case does not push out on the front.

The one issue is that I have my whole life in my cell phone. Drivers license, gun permit, credit card and a $50 bill. If it gets stolen my life will be turned upside down. That isn't the fault of the case though but it is a concern.",0
"<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Mountek-nGroove-Universal-CD-Slot-Mount-Black/dp/B004G1L52Q/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Mountek nGroove Universal CD Slot Mount (Black)</a>

Let me begin by saying that of all the product reviews I've submitted to Amazon not very many receive 5 stars.

I could have been throwing my money away on another relatively expensive ""gimmicky"" gadget.  Fortunately I took a chance and ordered this from Amazon, and I'm glad I did.  This product is perfect for my 5"" Garmin GPS.

On the day I received it, I put my GPS unit into the bracket and installed the CD slot mount in my 2009 Hyundai Santa Fe.  I then drove over some roads that were more pot hole than road with absolutely no problem.  It held my GPS securely with nary a movement.  In my vehicle, the device does obscure the clock, and some radio controls.  However this is not a problem, as these controls are duplicated on the steering wheel.  Although this product comes with absolutely no written instructions, the installation into the CD slot, as well as other adjustments I've described below, should be fairly self explanatory once you see it.

A couple of words of advice.  If this is being used for a GPS, you will likely need to remove the little plastic ""foot"" which is at the bottom of the bracket as shown in the picture, (it comes off quite easily if you're careful), and then rotate the arms so they are positioned at the top and bottom.  Then just squeeze the arms together until your GPS is held securely in place.  Once you have the GPS turned for the best viewing angle, take a penny and tighten the screw at the back of the holding bracket.",0
"i just received my external battery/charger for use with my HTC Thunderbolt. it does look different then the picture as someone else stated. model MP-4000 5000mAh 5.35V 1000 mA. the first thing i noticed upon arrival was that there were no instructions. i also noticed no dedicated wall charger and thin cheap looking retractable cables that i opted not to use. i was a little bummed at first but then realized that i didn't need a wall charger and could use my HTC USB wall adapter which is similar to the white iPhone USB wall adapter or use a USB port on a computer to charge it. it charges via a USB mini type B cable that was included but again chose to use a better quality one from my camera (many digital cameras use USB mini type B cable). i also only use my HTC phone cable to charge my phone with. this thing feels solid and not cheap at all. it also does an awesome job and was only $20! i am able to charge and use my Thunderbolt while the screen and 4G is on and running Pandora or other apps. i am a little impressed to that fact because my Phone is a battery hog. it will charge much much faster if i turn the phone screen off though. i have read reviews that said it takes 8 hours to charge your phone with this thing and that is not the situation as i have seen. if you are having that issue i would recommend ditching the cables that came with and use your stock cable for your phone to charge your phone.

i would recommend this to anyone that needs juice to their electronic devices.",0
I'm very happy I purchased this product and it definitely is the best value I have seen so far. The only thing I'm confused about is what the tether lanyards are for? I like that they have two stylus pens in different sizes -its more convenient for me than buying gloves you can use with a smartphone or tablet.,0
This is a very handy product!  Having the retractable cord allows you to stow it away so you don't have cords running all over your car.  I wish more products had cords like this.,0
"I purchased this with great anticipation as it is an Apple friendly product.  Well, it is friendly, but not friendly with the sun.  I was not able to get it to charge under a bright cloudless Florida sunny day.  Tried for 6 days and could only get it to a 30% charge.  Panels are small and top panel not protected from scratches when stored.  Great idea but does not work.  It did sync with my Iphone easy enough, but with a 30 % charge on its battery did not do much to charge my phone.  Bought Power Monkey Extreme instead which is excellent.  I guess you get what you pay for.",0
"I got this for my LG phone and so far so good, it snapped right into place, I have not had it for long but it looks like it will last for a while, it's much brighter than the picture kind of a hot neon pink color but it's cute though.",0
"This case is surprisingly high quality, and the Galaxy Note 2 fits securely in the clips. However, with the Note 2 in the case the S-Pen is difficult to remove from the device. After taking some time to get used to it, I've found it's easiest to use a sideways index finger to twist the pen out.

Good quality, but stupid design as far as the S-Pen slot goes.",0
"So i just received my micro sim cutter today about two hours ago and i was very exited to try it, well let me tell you that it did not even cut a single simcard when the sheet metal or aluminum or whatever cheap steel they used to make this cutter bent and did not cut my first sim card, very dissatisfied, i wish i would have picked a different one from Amazon and i hope the seller gives me a full refund this is by far the worst product i have ever bought!!!!!",0
"It's very useful and practical.
No need for any wiring or power source, and very light.
I recommend buying it specially for people on the move.",0
"This product was difficult to set up.  Once I had set it up, I pluggeg it in and the light flashed green once and then went out. Never got a light again of any color.  I had no effect on my cell signal.  I sent it back and got a refund.",0
"If your looking a cheap case, maybe this one is fine. Yes it fits fine but not snug. The plastic gel feels cheap and thin. It will protect your device from scratches, but not from falls or drops. Verizon Black gel case is a lot better.",0
the cover is nice; but there is no way to keep it clean. most plastic cases you can wash. this case however you can not and it was dirty within hours. now it is a tan case rather then white. I'm not very happy about it.,0
I bought this in black first and was amazed at how great it was. The grip on it is amazing! For a cheap case it is made as well as my otterbox. I had to buy a second one since I loved it so much! I actually have four cases because I can interchange the pieces.,0
"I thought this was really cool looking online, but couldn't tell if the computer/photo resolution was off or if the case image was actually that blurry looking... It's really blurry
Other than that it fits perfectly and it pretty sturdy.
Not bad for only a few bucks",0
